1.880451868751443698e-02,7.407794541260228627e-01,-3.291318095583661840e-01,-5.852900497689312864e-01
1.877562642782410612e-02,7.406497560188353146e-01,-3.291623192496483385e-01,-5.854379406458682933e-01
1.874669710620148130e-02,7.405200334175428001e-01,-3.291927447971076393e-01,-5.855858418949660971e-01
1.871773080765700911e-02,7.403902863343967411e-01,-3.292230861784300466e-01,-5.857337534940530999e-01
1.868872761723987252e-02,7.402605147816501141e-01,-3.292533433713876190e-01,-5.858816754209147382e-01
1.865968762003795967e-02,7.401307187715568947e-01,-3.292835163538382348e-01,-5.860296076532933718e-01
1.863061090117786728e-02,7.400008983163718357e-01,-3.293136051037258705e-01,-5.861775501688879508e-01
1.860149754582493542e-02,7.398710534283514662e-01,-3.293436095990805446e-01,-5.863255029453543488e-01
1.857234763918319889e-02,7.397411841197533144e-01,-3.293735298180182069e-01,-5.864734659603058065e-01
1.854316126649542193e-02,7.396112904028361301e-01,-3.294033657387409608e-01,-5.866214391913117110e-01
1.851393851304309127e-02,7.394813722898601061e-01,-3.294331173395369516e-01,-5.867694226158991500e-01
1.848467946414640573e-02,7.393514297930867674e-01,-3.294627845987803116e-01,-5.869174162115518012e-01
1.845538420516429357e-02,7.392214629247788604e-01,-3.294923674949314929e-01,-5.870654199557104880e-01
1.842605282149325716e-02,7.390914716972004639e-01,-3.295218660065372118e-01,-5.872134338257730679e-01
1.839668539828544919e-02,7.389614561225661404e-01,-3.295512801123301472e-01,-5.873614577991119745e-01
1.836728202081229847e-02,7.388314162131073282e-01,-3.295806097911037624e-01,-5.875094918530476829e-01
1.833784277460582396e-02,7.387013519810977646e-01,-3.296098550216612910e-01,-5.876575359648439356e-01
1.830836774523020641e-02,7.385712634388111875e-01,-3.296390157828941736e-01,-5.878055901117208437e-01
1.827885701828181955e-02,7.384411505985221114e-01,-3.296680920537828907e-01,-5.879536542708572178e-01
1.824931067938919543e-02,7.383110134725049400e-01,-3.296970838133961301e-01,-5.881017284193885697e-01
1.821972881421304868e-02,7.381808520730349654e-01,-3.297259910408917305e-01,-5.882498125344082229e-01
1.819011150844627653e-02,7.380506664123878124e-01,-3.297548137155158487e-01,-5.883979065929670904e-01
1.816045884781395531e-02,7.379204565028393281e-01,-3.297835518166035706e-01,-5.885460105720738966e-01
1.813077091807333702e-02,7.377902223566661366e-01,-3.298122053235785223e-01,-5.886941244486948444e-01
1.810104780501384930e-02,7.376599639861453062e-01,-3.298407742159530365e-01,-5.888422481997535041e-01
1.807128959445711627e-02,7.375296814035545712e-01,-3.298692584733284305e-01,-5.889903818021319237e-01
1.804149637225693770e-02,7.373993746211722211e-01,-3.298976580753944510e-01,-5.891385252326689637e-01
1.801166822429929593e-02,7.372690436512772116e-01,-3.299259730019298287e-01,-5.892866784681618508e-01
1.798180523650235590e-02,7.371386885061492755e-01,-3.299542032328020569e-01,-5.894348414853652907e-01
1.795190749481646864e-02,7.370083091980684786e-01,-3.299823487479672246e-01,-5.895830142609918001e-01
1.792197508522418159e-02,7.368779057393161080e-01,-3.300104095274704052e-01,-5.897311967717119296e-01
1.789200809374021095e-02,7.367474781421738950e-01,-3.300383855514454901e-01,-5.898793889941537083e-01
1.786200660641148324e-02,7.366170264189245698e-01,-3.300662768001151326e-01,-5.900275909049030876e-01
1.783197070931710065e-02,7.364865505818516400e-01,-3.300940832537909708e-01,-5.901758024805042746e-01
1.780190048856834448e-02,7.363560506432392794e-01,-3.301218048928731830e-01,-5.903240236974589550e-01
1.777179603030871677e-02,7.362255266153729938e-01,-3.301494416978512092e-01,-5.904722545322270699e-01
1.774165742071387789e-02,7.360949785105387333e-01,-3.301769936493030300e-01,-5.906204949612261501e-01
1.771148474599171241e-02,7.359644063410236692e-01,-3.302044607278959432e-01,-5.907687449608320929e-01
1.768127809238227363e-02,7.358338101191160829e-01,-3.302318429143856204e-01,-5.909170045073784960e-01
1.765103754615781478e-02,7.357031898571048112e-01,-3.302591401896171619e-01,-5.910652735771572130e-01
1.762076319362279944e-02,7.355725455672805779e-01,-3.302863525345243190e-01,-5.912135521464180199e-01
1.759045512111385989e-02,7.354418772619343292e-01,-3.303134799301298830e-01,-5.913618401913687261e-01
1.756011341499984918e-02,7.353111849533584543e-01,-3.303405223575456295e-01,-5.915101376881753970e-01
1.752973816168180640e-02,7.351804686538466749e-01,-3.303674797979723188e-01,-5.916584446129622421e-01
1.749932944759297754e-02,7.350497283756937117e-01,-3.303943522326997506e-01,-5.918067609418113939e-01
1.746888735919879115e-02,7.349189641311955068e-01,-3.304211396431066539e-01,-5.919550866507635734e-01
1.743841198299688269e-02,7.347881759326493345e-01,-3.304478420106607417e-01,-5.921034217158169799e-01
1.740790340551710488e-02,7.346573637923536904e-01,-3.304744593169189337e-01,-5.922517661129290678e-01
1.737736171332148957e-02,7.345265277226084022e-01,-3.305009915435271339e-01,-5.924001198180146588e-01
1.734678699300428242e-02,7.343956677357146301e-01,-3.305274386722202862e-01,-5.925484828069471632e-01
1.731617933119192557e-02,7.342647838439747554e-01,-3.305538006848224297e-01,-5.926968550555584692e-01
1.728553881454306801e-02,7.341338760596929358e-01,-3.305800775632466992e-01,-5.928452365396387203e-01
1.725486552974856563e-02,7.340029443951744392e-01,-3.306062692894952693e-01,-5.929936272349362048e-01
1.722415956353147773e-02,7.338719888627260879e-01,-3.306323758456597428e-01,-5.931420271171579106e-01
1.719342100264706699e-02,7.337410094746562583e-01,-3.306583972139205407e-01,-5.932904361619688594e-01
1.716264993388280646e-02,7.336100062432748814e-01,-3.306843333765474013e-01,-5.934388543449928832e-01
1.713184644405836912e-02,7.334789791808934423e-01,-3.307101843158990473e-01,-5.935872816418120701e-01
1.710101062002564870e-02,7.333479282998246473e-01,-3.307359500144236852e-01,-5.937357180279670965e-01
1.707014254866873540e-02,7.332168536123836455e-01,-3.307616304546583952e-01,-5.938841634789570056e-01
1.703924231690393670e-02,7.330857551308865849e-01,-3.307872256192298521e-01,-5.940326179702395404e-01
1.700831001167976697e-02,7.329546328676512790e-01,-3.308127354908534934e-01,-5.941810814772309213e-01
1.697734571997694744e-02,7.328234868349977615e-01,-3.308381600523344623e-01,-5.943295539753059575e-01
1.694634952880842010e-02,7.326923170452475098e-01,-3.308634992865668867e-01,-5.944780354397982691e-01
1.691532152521933730e-02,7.325611235107236663e-01,-3.308887531765342116e-01,-5.946265258459998426e-01
1.688426179628705476e-02,7.324299062437514829e-01,-3.309139217053091997e-01,-5.947750251691613643e-01
1.685317042912114899e-02,7.322986652566576549e-01,-3.309390048560539310e-01,-5.949235333844925533e-01
1.682204751086341030e-02,7.321674005617714309e-01,-3.309640026120196921e-01,-5.950720504671613842e-01
1.679089312868784281e-02,7.320361121714233921e-01,-3.309889149565472533e-01,-5.952205763922949755e-01
1.675970736980067141e-02,7.319048000979462287e-01,-3.310137418730667025e-01,-5.953691111349790344e-01
1.672849032144032091e-02,7.317734643536745187e-01,-3.310384833450973341e-01,-5.955176546702580787e-01
1.669724207087745077e-02,7.316421049509451713e-01,-3.310631393562479818e-01,-5.956662069731353260e-01
1.666596270541493424e-02,7.315107219020969831e-01,-3.310877098902169080e-01,-5.958147680185732487e-01
1.663465231238784800e-02,7.313793152194705272e-01,-3.311121949307915813e-01,-5.959633377814930189e-01
1.660331097916350335e-02,7.312478849154088190e-01,-3.311365944618490098e-01,-5.961119162367743973e-01
1.657193879314143234e-02,7.311164310022570945e-01,-3.311609084673557413e-01,-5.962605033592567327e-01
1.654053584175336350e-02,7.309849534923621439e-01,-3.311851369313675297e-01,-5.964090991237375183e-01
1.650910221246327386e-02,7.308534523980738662e-01,-3.312092798380297798e-01,-5.965577035049740573e-01
1.647763799276734040e-02,7.307219277317437145e-01,-3.312333371715772690e-01,-5.967063164776822415e-01
1.644614327019397471e-02,7.305903795057256955e-01,-3.312573089163344253e-01,-5.968549380165371065e-01
1.641461813230379874e-02,7.304588077323759254e-01,-3.312811950567149388e-01,-5.970035680961726099e-01
1.638306266668966907e-02,7.303272124240530738e-01,-3.313049955772223165e-01,-5.971522066911820747e-01
1.635147696097665609e-02,7.301955935931180308e-01,-3.313287104624493273e-01,-5.973008537761177461e-01
1.631986110260440215e-02,7.300639512518927177e-01,-3.313523396971386759e-01,-5.974495093255143274e-01
1.628821517900081936e-02,7.299322854126942817e-01,-3.313758832661378162e-01,-5.975981733138671093e-01
1.625653927790364495e-02,7.298005960878949372e-01,-3.313993411543084688e-01,-5.977468457156001058e-01
1.622483348707706718e-02,7.296688832898686750e-01,-3.314227133466041142e-01,-5.978955265050972523e-01
1.619309789431078520e-02,7.295371470309902628e-01,-3.314459998280696040e-01,-5.980442156567020717e-01
1.616133258742000894e-02,7.294053873236359120e-01,-3.314692005838413835e-01,-5.981929131447184522e-01
1.612953765424546271e-02,7.292736041801833879e-01,-3.314923155991477133e-01,-5.983416189434098698e-01
1.609771318265337467e-02,7.291417976130113443e-01,-3.315153448593082808e-01,-5.984903330270001653e-01
1.606585926053549079e-02,7.290099676344998780e-01,-3.315382883497345889e-01,-5.986390553696731009e-01
1.603397597580907136e-02,7.288781142570308624e-01,-3.315611460559297341e-01,-5.987877859455723595e-01
1.600206341641689095e-02,7.287462374929869480e-01,-3.315839179634885170e-01,-5.989365247288018779e-01
1.597012167032724542e-02,7.286143373547528945e-01,-3.316066040580974983e-01,-5.990852716934257360e-01
1.593815082553392756e-02,7.284824138547142391e-01,-3.316292043255348321e-01,-5.992340268134680459e-01
1.590615097005627573e-02,7.283504670052587393e-01,-3.316517187516705434e-01,-5.993827900629131733e-01
1.587412219193912871e-02,7.282184968187751517e-01,-3.316741473224664172e-01,-5.995315614157056272e-01
1.584206457925284306e-02,7.280865033076541204e-01,-3.316964900239757208e-01,-5.996803408457499485e-01
1.580997822009330700e-02,7.279544864842877328e-01,-3.317187468423438146e-01,-5.998291283269114871e-01
1.577786320258191960e-02,7.278224463610698525e-01,-3.317409177638077078e-01,-5.999779238330149589e-01
1.574571961486559771e-02,7.276903829503955645e-01,-3.317630027746961141e-01,-6.001267273378462219e-01
1.571354754511680024e-02,7.275582962646625074e-01,-3.317850018614298402e-01,-6.002755388151511662e-01
1.568134708153349349e-02,7.274261863162692077e-01,-3.318069150105212861e-01,-6.004243582386360467e-01
1.564911831233915807e-02,7.272940531176164125e-01,-3.318287422085746119e-01,-6.005731855819668175e-01
1.561686132578282531e-02,7.271618966811065343e-01,-3.318504834422861816e-01,-6.007220208187711297e-01
1.558457621013903047e-02,7.270297170191438729e-01,-3.318721386984439525e-01,-6.008708639226360004e-01
1.555226305370784913e-02,7.268975141441345045e-01,-3.318937079639278642e-01,-6.010197148671092560e-01
1.551992194481487120e-02,7.267652880684863925e-01,-3.319151912257096715e-01,-6.011685736256990875e-01
1.548755297181122169e-02,7.266330388046094990e-01,-3.319365884708531667e-01,-6.013174401718744955e-01
1.545515622307355730e-02,7.265007663649157843e-01,-3.319578996865140685e-01,-6.014663144790645122e-01
1.542273178700405076e-02,7.263684707618189851e-01,-3.319791248599398004e-01,-6.016151965206590901e-01
1.539027975203042554e-02,7.262361520077350585e-01,-3.320002639784702669e-01,-6.017640862700086579e-01
1.535780020660591424e-02,7.261038101150819601e-01,-3.320213170295366334e-01,-6.019129837004241201e-01
1.532529323920929151e-02,7.259714450962796439e-01,-3.320422840006626575e-01,-6.020618887851773016e-01
1.529275893834486366e-02,7.258390569637502843e-01,-3.320631648794636903e-01,-6.022108014975000589e-01
1.526019739254247214e-02,7.257066457299182760e-01,-3.320839596536475091e-01,-6.023597218105858353e-01
1.522760869035748137e-02,7.255742114072097904e-01,-3.321046683110135955e-01,-6.025086496975881056e-01
1.519499292037079785e-02,7.254417540080536630e-01,-3.321252908394533576e-01,-6.026575851316209320e-01
1.516235017118887016e-02,7.253092735448807282e-01,-3.321458272269507406e-01,-6.028065280857599628e-01
1.512968053144366810e-02,7.251767700301243735e-01,-3.321662774615813940e-01,-6.029554785330408784e-01
1.509698408979270358e-02,7.250442434762198740e-01,-3.321866415315132270e-01,-6.031044364464603902e-01
1.506426093491902360e-02,7.249116938956051692e-01,-3.322069194250060753e-01,-6.032534017989760189e-01
1.503151115553121725e-02,7.247791213007201971e-01,-3.322271111304120339e-01,-6.034023745635063163e-01
1.499873484036340701e-02,7.246465257040078933e-01,-3.322472166361752355e-01,-6.035513547129305323e-01
1.496593207817525223e-02,7.245139071179129697e-01,-3.322672359308321832e-01,-6.037003422200887259e-01
1.493310295775196472e-02,7.243812655548831358e-01,-3.322871690030112513e-01,-6.038493370577825425e-01
1.490024756790427410e-02,7.242486010273682107e-01,-3.323070158414331288e-01,-6.039983391987736594e-01
1.486736599746846764e-02,7.241159135478207887e-01,-3.323267764349107090e-01,-6.041473486157853401e-01
1.483445833530636949e-02,7.239832031286957958e-01,-3.323464507723490335e-01,-6.042963652815018794e-01
1.480152467030534241e-02,7.238504697824510448e-01,-3.323660388427455148e-01,-6.044453891685683811e-01
1.476856509137829815e-02,7.237177135215466794e-01,-3.323855406351895470e-01,-6.045944202495910913e-01
1.473557968746367838e-02,7.235849343584457305e-01,-3.324049561388628948e-01,-6.047434584971373983e-01
1.470256854752547901e-02,7.234521323056137820e-01,-3.324242853430396383e-01,-6.048925038837358326e-01
1.466953176055324319e-02,7.233193073755190827e-01,-3.324435282370862832e-01,-6.050415563818762887e-01
1.463646941556204402e-02,7.231864595806328788e-01,-3.324626848104611510e-01,-6.051906159640093597e-01
1.460338160159251226e-02,7.230535889334288591e-01,-3.324817550527153776e-01,-6.053396826025472244e-01
1.457026840771081903e-02,7.229206954463838208e-01,-3.325007389534921365e-01,-6.054887562698632042e-01
1.453712992300868097e-02,7.227877791319772260e-01,-3.325196365025270828e-01,-6.056378369382919846e-01
1.450396623660336372e-02,7.226548400026914232e-01,-3.325384476896481312e-01,-6.057869245801291713e-01
1.447077743763767847e-02,7.225218780710118693e-01,-3.325571725047755667e-01,-6.059360191676324003e-01
1.443756361527998196e-02,7.223888933494265752e-01,-3.325758109379221561e-01,-6.060851206730198948e-01
1.440432485872418164e-02,7.222558858504269930e-01,-3.325943629791929257e-01,-6.062342290684716861e-01
1.437106125718973573e-02,7.221228555865072396e-01,-3.326128286187854943e-01,-6.063833443261293921e-01
1.433777289992164451e-02,7.219898025701644295e-01,-3.326312078469897404e-01,-6.065324664180955505e-01
1.430445987619046073e-02,7.218567268138990078e-01,-3.326495006541879684e-01,-6.066815953164342856e-01
1.427112227529229310e-02,7.217236283302146393e-01,-3.326677070308552420e-01,-6.068307309931717519e-01
1.423776018654878892e-02,7.215905071316174313e-01,-3.326858269675587731e-01,-6.069798734202948021e-01
1.420437369930715663e-02,7.214573632306172657e-01,-3.327038604549583112e-01,-6.071290225697526521e-01
1.417096290285345395e-02,7.213241966397099247e-01,-3.327218074838238504e-01,-6.072781784134683170e-01
1.413752788624933650e-02,7.211910073713445612e-01,-3.327396680450698807e-01,-6.074273409233630350e-01
1.410406873890014331e-02,7.210577954380374965e-01,-3.327574421296420892e-01,-6.075765100712695599e-01
1.407058555026664305e-02,7.209245608523144888e-01,-3.327751297285730381e-01,-6.077256858289780128e-01
1.403707840982838795e-02,7.207913036267029616e-01,-3.327927308329891032e-01,-6.078748681682409893e-01
1.400354740708372944e-02,7.206580237737322259e-01,-3.328102454341107519e-01,-6.080240570607740036e-01
1.396999263154981644e-02,7.205247213059342570e-01,-3.328276735232527095e-01,-6.081732524782551552e-01
1.393641417276260223e-02,7.203913962358423628e-01,-3.328450150918236816e-01,-6.083224543923252403e-01
1.390281212027682199e-02,7.202580485759921824e-01,-3.328622701313264098e-01,-6.084716627745878625e-01
1.386918656366603261e-02,7.201246783389217976e-01,-3.328794386333578936e-01,-6.086208775966095441e-01
1.383553759252257286e-02,7.199912855371708442e-01,-3.328965205896092239e-01,-6.087700988299195037e-01
1.380186529645758935e-02,7.198578701832816229e-01,-3.329135159918656384e-01,-6.089193264460097677e-01
1.376816976510102965e-02,7.197244322897982105e-01,-3.329304248320063553e-01,-6.090685604163350586e-01
1.373445108810164919e-02,7.195909718692674595e-01,-3.329472471020052393e-01,-6.092178007123135730e-01
1.370070935512699394e-02,7.194574889342377766e-01,-3.329639827939297470e-01,-6.093670473053258707e-01
1.366694465586342465e-02,7.193239834972606772e-01,-3.329806318999420367e-01,-6.095163001667155411e-01
1.363315708001610824e-02,7.191904555708892310e-01,-3.329971944122983030e-01,-6.096655592677893143e-01
1.359934671730900733e-02,7.190569051676797274e-01,-3.330136703233489426e-01,-6.098148245798169498e-01
1.356551365748489592e-02,7.189233323001898990e-01,-3.330300596255386103e-01,-6.099640960740309037e-01
1.353165799030535237e-02,7.187897369809805870e-01,-3.330463623114061078e-01,-6.101133737216271058e-01
1.349777980555077160e-02,7.186561192226149641e-01,-3.330625783735849388e-01,-6.102626574937640713e-01
1.346387919302034254e-02,7.185224790376582016e-01,-3.330787078048024208e-01,-6.104119473615640112e-01
1.342995624253207933e-02,7.183888164386790232e-01,-3.330947505978804624e-01,-6.105612432961116109e-01
1.339601104392278662e-02,7.182551314382474850e-01,-3.331107067457350079e-01,-6.107105452684551405e-01
1.336204368704809430e-02,7.181214240489371958e-01,-3.331265762413768705e-01,-6.108598532496060107e-01
1.332805426178244011e-02,7.179876942833238740e-01,-3.331423590779105104e-01,-6.110091672105386618e-01
1.329404285801906449e-02,7.178539421539857912e-01,-3.331580552485353675e-01,-6.111584871221907855e-01
1.326000956567003827e-02,7.177201676735045499e-01,-3.331736647465449175e-01,-6.113078129554634366e-01
1.322595447466622283e-02,7.175863708544636399e-01,-3.331891875653271162e-01,-6.114571446812209210e-01
1.319187767495730995e-02,7.174525517094498817e-01,-3.332046236983643994e-01,-6.116064822702907966e-01
1.315777925651180104e-02,7.173187102510525381e-01,-3.332199731392334607e-01,-6.117558256934640948e-01
1.312365930931700883e-02,7.171848464918640920e-01,-3.332352358816056404e-01,-6.119051749214948765e-01
1.308951792337906261e-02,7.170509604444791352e-01,-3.332504119192464809e-01,-6.120545299251010096e-01
1.305535518872290648e-02,7.169170521214957015e-01,-3.332655012460161159e-01,-6.122038906749633913e-01
1.302117119539230629e-02,7.167831215355148222e-01,-3.332805038558693811e-01,-6.123532571417267256e-01
1.298696603344984095e-02,7.166491686991399712e-01,-3.332954197428552034e-01,-6.125026292959988572e-01
1.295273979297690593e-02,7.165151936249779530e-01,-3.333102489011172676e-01,-6.126520071083513264e-01
1.291849256407371672e-02,7.163811963256381254e-01,-3.333249913248936824e-01,-6.128013905493190361e-01
1.288422443685930882e-02,7.162471768137337325e-01,-3.333396470085172592e-01,-6.129507795894006961e-01
1.284993550147153253e-02,7.161131351018800162e-01,-3.333542159464150667e-01,-6.131001741990581566e-01
1.281562584806706859e-02,7.159790712026961046e-01,-3.333686981331092092e-01,-6.132495743487174078e-01
1.278129556682140039e-02,7.158449851288037902e-01,-3.333830935632157710e-01,-6.133989800087675803e-01
1.274694474792884870e-02,7.157108768928281961e-01,-3.333974022314458718e-01,-6.135483911495618337e-01
1.271257348160254735e-02,7.155767465073976652e-01,-3.334116241326051666e-01,-6.136978077414166899e-01
1.267818185807445368e-02,7.154425939851436489e-01,-3.334257592615937904e-01,-6.138472297546126999e-01
1.264376996759534674e-02,7.153084193387008183e-01,-3.334398076134067468e-01,-6.139966571593937772e-01
1.260933790043483257e-02,7.151742225807072861e-01,-3.334537691831335193e-01,-6.141460899259680861e-01
1.257488574688133201e-02,7.150400037238042739e-01,-3.334676439659581826e-01,-6.142955280245070426e-01
1.254041359724210151e-02,7.149057627806364446e-01,-3.334814319571597907e-01,-6.144449714251462025e-01
1.250592154184320889e-02,7.147714997638519030e-01,-3.334951331521119333e-01,-6.145944200979849281e-01
1.247140967102955758e-02,7.146372146861018626e-01,-3.335087475462827911e-01,-6.147438740130864998e-01
1.243687807516486755e-02,7.145029075600413115e-01,-3.335222751352355242e-01,-6.148933331404781155e-01
1.240232684463169095e-02,7.143685783983284576e-01,-3.335357159146277728e-01,-6.150427974501505579e-01
1.236775606983140166e-02,7.142342272136252834e-01,-3.335490698802122678e-01,-6.151922669120589715e-01
1.233316584118420399e-02,7.140998540185968801e-01,-3.335623370278362754e-01,-6.153417414961224186e-01
1.229855624912912226e-02,7.139654588259122248e-01,-3.335755173534417639e-01,-6.154912211722237680e-01
1.226392738412401817e-02,7.138310416482438470e-01,-3.335886108530657923e-01,-6.156407059102102508e-01
