9.721263294719474646e-02,2.010323162082873483e-01,-5.745686196411770030e-02
9.717526595572016646e-02,2.010454004187864074e-01,-5.754790181640291602e-02
9.713783730886940693e-02,2.010584885850410508e-01,-5.763888599220853143e-02
9.710034703289427416e-02,2.010715806887668766e-01,-5.772981441633535937e-02
9.706279515409879655e-02,2.010846767116711564e-01,-5.782068701361602753e-02
9.702518169883923849e-02,2.010977766354530016e-01,-5.791150370891504084e-02
9.698750669352414200e-02,2.011108804418031415e-01,-5.800226442712876768e-02
9.694977016461429897e-02,2.011239881124040063e-01,-5.809296909318537733e-02
9.691197213862273729e-02,2.011370996289302548e-01,-5.818361763204578374e-02
9.687411264212311690e-02,2.011502149731613787e-01,-5.827420996891124333e-02
9.683619170174533053e-02,2.011633341268388719e-01,-5.836474602894555636e-02
9.679820934416771827e-02,2.011764570716084999e-01,-5.845522573717695791e-02
9.676016559612110601e-02,2.011895837891103100e-01,-5.854564901867061882e-02
9.672206048438884707e-02,2.012027142609786878e-01,-5.863601579852851381e-02
9.668389403580687769e-02,2.012158484688423565e-01,-5.872632600188955332e-02
9.664566627726361991e-02,2.012289863943244050e-01,-5.881657955392948639e-02
9.660737723570002322e-02,2.012421280190422046e-01,-5.890677637986093534e-02
9.656902693810959226e-02,2.012552733246075476e-01,-5.899691640493343742e-02
9.653061541153833136e-02,2.012684222926264255e-01,-5.908699955443335455e-02
9.649214268308481390e-02,2.012815749046992786e-01,-5.917702575368394280e-02
9.645360877990011295e-02,2.012947311424208574e-01,-5.926699492804536618e-02
9.641501372918781509e-02,2.013078909873802225e-01,-5.935690700291461341e-02
9.637635755820408989e-02,2.013210544211608277e-01,-5.944676190372556041e-02
9.633764029425759268e-02,2.013342214253403539e-01,-5.953655955594899102e-02
9.629886196470953397e-02,2.013473919814909585e-01,-5.962629988509250689e-02
9.626002259697363783e-02,2.013605660711789980e-01,-5.971598281670065927e-02
9.622112221851614189e-02,2.013737436759652499e-01,-5.980560827635479637e-02
9.618216085685588057e-02,2.013869247774048299e-01,-5.989517618967318824e-02
9.614313853956411859e-02,2.014001093570471079e-01,-5.998468648231097822e-02
9.610405529426473137e-02,2.014132973964359030e-01,-6.007413907996017599e-02
9.606491114863412173e-02,2.014264888771092610e-01,-6.016353390834964371e-02
9.602570613040115055e-02,2.014396837805996487e-01,-6.025287089324517231e-02
9.598644026734727552e-02,2.014528820884338711e-01,-6.034214996044938439e-02
9.594711358730645401e-02,2.014660837821329598e-01,-6.043137103580177583e-02
9.590772611816521243e-02,2.014792888432123397e-01,-6.052053404517874352e-02
9.586827788786253524e-02,2.014924972531818848e-01,-6.060963891449353685e-02
9.582876892439000371e-02,2.015057089935456125e-01,-6.069868556969629930e-02
9.578919925579169881e-02,2.015189240458020170e-01,-6.078767393677404068e-02
9.574956891016424276e-02,2.015321423914438470e-01,-6.087660394175065104e-02
9.570987791565678526e-02,2.015453640119582723e-01,-6.096547551068687287e-02
9.567012630047097566e-02,2.015585888888267174e-01,-6.105428856968033585e-02
9.563031409286103235e-02,2.015718170035249168e-01,-6.114304304486557762e-02
9.559044132113370118e-02,2.015850483375230540e-01,-6.123173886241396746e-02
9.555050801364822766e-02,2.015982828722855946e-01,-6.132037594853374796e-02
9.551051419881642635e-02,2.016115205892713147e-01,-6.140895422947007659e-02
9.547045990510259761e-02,2.016247614699333557e-01,-6.149747363150494250e-02
9.543034516102359699e-02,2.016380054957191414e-01,-6.158593408095724975e-02
9.539016999514882134e-02,2.016512526480705170e-01,-6.167433550418274790e-02
9.534993443610019492e-02,2.016645029084236096e-01,-6.176267782757407371e-02
9.530963851255214170e-02,2.016777562582088845e-01,-6.185096097756073719e-02
9.526928225323161303e-02,2.016910126788511171e-01,-6.193918488060910776e-02
9.522886568691815712e-02,2.017042721517695314e-01,-6.202734946322244897e-02
9.518838884244376630e-02,2.017175346583775231e-01,-6.211545465194092536e-02
9.514785174869302975e-02,2.017308001800829642e-01,-6.220350037334149151e-02
9.510725443460302242e-02,2.017440686982879816e-01,-6.229148655403807938e-02
9.506659692916337445e-02,2.017573401943890399e-01,-6.237941312068143174e-02
9.502587926141622954e-02,2.017706146497770248e-01,-6.246727999995917158e-02
9.498510146045625879e-02,2.017838920458370211e-01,-6.255508711859580906e-02
9.494426355543070239e-02,2.017971723639485626e-01,-6.264283440335274844e-02
9.490336557553927244e-02,2.018104555854854654e-01,-6.273052178102821175e-02
9.486240755003425007e-02,2.018237416918159111e-01,-6.281814917845737756e-02
9.482138950822043000e-02,2.018370306643023360e-01,-6.290571652251221446e-02
9.478031147945514823e-02,2.018503224843016530e-01,-6.299322374010163372e-02
9.473917349314826819e-02,2.018636171331649742e-01,-6.308067075817139213e-02
9.469797557876215299e-02,2.018769145922378327e-01,-6.316805750370409200e-02
9.465671776581173480e-02,2.018902148428600718e-01,-6.325538390371927833e-02
9.461540008386447320e-02,2.019035178663658447e-01,-6.334264988527331386e-02
9.457402256254034134e-02,2.019168236440836983e-01,-6.342985537545946240e-02
9.453258523151182591e-02,2.019301321573364338e-01,-6.351700030140787490e-02
9.449108812050398265e-02,2.019434433874412738e-01,-6.360408459028553396e-02
9.444953125929438087e-02,2.019567573157097506e-01,-6.369110816929632324e-02
9.440791467771310341e-02,2.019700739234476516e-01,-6.377807096568101353e-02
9.436623840564280219e-02,2.019833931919552406e-01,-6.386497290671724891e-02
9.432450247301861490e-02,2.019967151025269525e-01,-6.395181391971950513e-02
9.428270690982820668e-02,2.020100396364517548e-01,-6.403859393203920058e-02
9.424085174611183946e-02,2.020233667750127582e-01,-6.412531287106455757e-02
9.419893701196221936e-02,2.020366964994875503e-01,-6.421197066422074107e-02
9.415696273752229006e-02,2.020500287912357917e-01,-6.429856723912934224e-02
9.411492895299293504e-02,2.020633636316318260e-01,-6.438510252347350027e-02
9.407283568863412937e-02,2.020767010019336729e-01,-6.447157644476539384e-02
9.403068297475832005e-02,2.020900408833960771e-01,-6.455798893055850196e-02
9.398847084173048150e-02,2.021033832572708133e-01,-6.464433990844840883e-02
9.394619931996810169e-02,2.021167281048066589e-01,-6.473062930607273446e-02
9.390386843994118216e-02,2.021300754072493933e-01,-6.481685705111113471e-02
9.386147823217221020e-02,2.021434251458418818e-01,-6.490302307128534287e-02
9.381902872723615894e-02,2.021567773018239922e-01,-6.498912729435915581e-02
9.377651995576057053e-02,2.021701318564325944e-01,-6.507516964813839233e-02
9.373395194842541744e-02,2.021834887909016720e-01,-6.516115006047094871e-02
9.369132473596322730e-02,2.021968480864621553e-01,-6.524706845924675702e-02
9.364863834915901353e-02,2.022102097243420049e-01,-6.533292477239782681e-02
9.360589281885028923e-02,2.022235736857662391e-01,-6.541871892789823117e-02
9.356308817592709492e-02,2.022369399519569344e-01,-6.550445085376405130e-02
9.352022445133194306e-02,2.022503085041331417e-01,-6.559012047805344581e-02
9.347730167605987350e-02,2.022636793235109420e-01,-6.567572772886665078e-02
9.343431988115843967e-02,2.022770523913035023e-01,-6.576127253434593811e-02
9.339127909772768077e-02,2.022904276887209363e-01,-6.584675482267562940e-02
9.334817935692013569e-02,2.023038051969704709e-01,-6.593217452208208207e-02
9.330502068994087073e-02,2.023171848972563081e-01,-6.601753156083375873e-02
9.326180312804745187e-02,2.023305667707796796e-01,-6.610282586724114395e-02
9.321852670254990314e-02,2.023439507987388475e-01,-6.618805736965678588e-02
9.317519144481084536e-02,2.023573369623291318e-01,-6.627322599647525458e-02
9.313179738624530191e-02,2.023707252427428827e-01,-6.635833167613323924e-02
9.308834455832089294e-02,2.023841156211693970e-01,-6.644337433710942320e-02
9.304483299255768280e-02,2.023975080787951408e-01,-6.652835390792456727e-02
9.300126272052826326e-02,2.024109025968034714e-01,-6.661327031714150970e-02
9.295763377385771187e-02,2.024242991563748595e-01,-6.669812349336508295e-02
9.291394618422364748e-02,2.024376977386867782e-01,-6.678291336524225241e-02
9.287019998335617477e-02,2.024510983249137308e-01,-6.686763986146196381e-02
9.282639520303787029e-02,2.024645008962272230e-01,-6.695230291075528195e-02
9.278253187510387967e-02,2.024779054337958184e-01,-6.703690244189526581e-02
9.273861003144179271e-02,2.024913119187851662e-01,-6.712143838369707960e-02
9.269462970399174051e-02,2.025047203323578071e-01,-6.720591066501789557e-02
9.265059092474635383e-02,2.025181306556734506e-01,-6.729031921475699118e-02
9.260649372575074922e-02,2.025315428698887255e-01,-6.737466396185565198e-02
9.256233813910258457e-02,2.025449569561573460e-01,-6.745894483529725483e-02
9.251812419695197576e-02,2.025583728956300844e-01,-6.754316176410719852e-02
9.247385193150159388e-02,2.025717906694546322e-01,-6.762731467735297319e-02
9.242952137500655418e-02,2.025852102587758219e-01,-6.771140350414406317e-02
9.238513255977455485e-02,2.025986316447354885e-01,-6.779542817363208573e-02
9.234068551816571047e-02,2.026120548084724693e-01,-6.787938861501065235e-02
9.229618028259271856e-02,2.026254797311226319e-01,-6.796328475751546583e-02
9.225161688552073469e-02,2.026389063938188739e-01,-6.804711653042426478e-02
9.220699535946742798e-02,2.026523347776911232e-01,-6.813088386305683752e-02
9.216231573700298108e-02,2.026657648638663378e-01,-6.821458668477500820e-02
9.211757805075007632e-02,2.026791966334685891e-01,-6.829822492498272002e-02
9.207278233338390960e-02,2.026926300676188120e-01,-6.838179851312592428e-02
9.202792861763216259e-02,2.027060651474350828e-01,-6.846530737869262195e-02
9.198301693627505826e-02,2.027195018540324800e-01,-6.854875145121290536e-02
9.193804732214524988e-02,2.027329401685231125e-01,-6.863213066025886100e-02
9.189301980812797366e-02,2.027463800720161191e-01,-6.871544493544469445e-02
9.184793442716096545e-02,2.027598215456176689e-01,-6.879869420642661937e-02
9.180279121223439143e-02,2.027732645704309333e-01,-6.888187840290292685e-02
9.175759019639101455e-02,2.027867091275561695e-01,-6.896499745461395769e-02
9.171233141272604195e-02,2.028001551980905814e-01,-6.904805129134211628e-02
9.166701489438720818e-02,2.028136027631284866e-01,-6.913103984291181503e-02
9.162164067457473360e-02,2.028270518037612047e-01,-6.921396303918961324e-02
9.157620878654139374e-02,2.028405023010770025e-01,-6.929682081008402272e-02
9.153071926359239441e-02,2.028539542361613435e-01,-6.937961308554568829e-02
9.148517213908551049e-02,2.028674075900965545e-01,-6.946233979556723503e-02
9.143956744643098877e-02,2.028808623439621039e-01,-6.954500087018342103e-02
9.139390521909160348e-02,2.028943184788344067e-01,-6.962759623947101240e-02
9.134818549058260073e-02,2.029077759757869359e-01,-6.971012583354883885e-02
9.130240829447175410e-02,2.029212348158902224e-01,-6.979258958257776591e-02
9.125657366437413265e-02,2.029346949802466327e-01,-6.987498741682454662e-02
9.121068163394625838e-02,2.029481564500576207e-01,-6.995731926677771495e-02
9.116473223692128647e-02,2.029616192063961599e-01,-7.003958506272858764e-02
9.111872550708695340e-02,2.029750832303204022e-01,-7.012178473498856257e-02
9.107266147828314840e-02,2.029885485028881664e-01,-7.020391821391631926e-02
9.102654018440184402e-02,2.030020150051570771e-01,-7.028598542991772169e-02
9.098036165938724884e-02,2.030154827181843424e-01,-7.036798631344598487e-02
9.093412593723561310e-02,2.030289516230270597e-01,-7.044992079500146664e-02
9.088783305199539531e-02,2.030424217007419652e-01,-7.053178880513191751e-02
9.084148303776719280e-02,2.030558929323854900e-01,-7.061359027443224468e-02
9.079507592870372790e-02,2.030693652990138154e-01,-7.069532513354463699e-02
9.074861175900984789e-02,2.030828387816829284e-01,-7.077699331315855102e-02
9.070209056294259442e-02,2.030963133614483995e-01,-7.085859474401071112e-02
9.065551237481109248e-02,2.031097890193656053e-01,-7.094012935688506771e-02
9.060887722897666141e-02,2.031232657364896999e-01,-7.102159708261285287e-02
9.056218515985271778e-02,2.031367434938754213e-01,-7.110299785207253864e-02
9.051543620190484474e-02,2.031502222725773410e-01,-7.118433159618989259e-02
9.046863038965076431e-02,2.031637020536496974e-01,-7.126559824593788062e-02
9.042176775766035124e-02,2.031771828181464790e-01,-7.134679773233676414e-02
9.037484834055560523e-02,2.031906645471214246e-01,-7.142792998645405844e-02
9.032787217301067872e-02,2.032041472216279399e-01,-7.150899493940454654e-02
9.028083928975183525e-02,2.032176308227192085e-01,-7.158999252235023758e-02
9.023374972555754658e-02,2.032311153314480812e-01,-7.167092266650040844e-02
9.018660351525836782e-02,2.032446007288671863e-01,-7.175178530311161762e-02
9.013940069373702069e-02,2.032580869960288472e-01,-7.183258036348764974e-02
9.009214129592835185e-02,2.032715741139851373e-01,-7.191330777897957105e-02
9.004482535681937461e-02,2.032850620637877692e-01,-7.199396748098568777e-02
8.999745291144924109e-02,2.032985508264883168e-01,-7.207455940095156000e-02
8.995002399490922840e-02,2.033120403831379930e-01,-7.215508347037004333e-02
8.990253864234278025e-02,2.033255307147877611e-01,-7.223553962078120561e-02
8.985499688894542369e-02,2.033390218024882790e-01,-7.231592778377236852e-02
8.980739876996492177e-02,2.033525136272898992e-01,-7.239624789097816315e-02
8.975974432070109310e-02,2.033660061702428079e-01,-7.247649987408043282e-02
8.971203357650596455e-02,2.033794994123968580e-01,-7.255668366480830245e-02
8.966426657278366019e-02,2.033929933348015973e-01,-7.263679919493812309e-02
8.961644334499045683e-02,2.034064879185063235e-01,-7.271684639629354130e-02
8.956856392863478400e-02,2.034199831445600570e-01,-7.279682520074541585e-02
8.952062835927722395e-02,2.034334789940115407e-01,-7.287673554021192879e-02
8.947263667253045616e-02,2.034469754479092396e-01,-7.295657734665846050e-02
8.942458890405935446e-02,2.034604724873013692e-01,-7.303635055209765914e-02
8.937648508958090376e-02,2.034739700932358397e-01,-7.311605508858946834e-02
8.932832526486422786e-02,2.034874682467602558e-01,-7.319569088824101621e-02
8.928010946573061712e-02,2.035009669289220280e-01,-7.327525788320678191e-02
8.923183772805350078e-02,2.035144661207682337e-01,-7.335475600568842902e-02
8.918351008775841915e-02,2.035279658033457006e-01,-7.343418518793490279e-02
8.913512658082309303e-02,2.035414659577009788e-01,-7.351354536224240233e-02
8.908668724327736821e-02,2.035549665648802575e-01,-7.359283646095439446e-02
8.903819211120321542e-02,2.035684676059295595e-01,-7.367205841646158604e-02
8.898964122073478589e-02,2.035819690618946576e-01,-7.375121116120196552e-02
8.894103460805834194e-02,2.035954709138209084e-01,-7.383029462766074746e-02
8.889237230941231249e-02,2.036089731427534744e-01,-7.390930874837042808e-02
8.884365436108723757e-02,2.036224757297372956e-01,-7.398825345591075742e-02
8.879488079942582379e-02,2.036359786558169238e-01,-7.406712868290873941e-02
8.874605166082291663e-02,2.036494819020367442e-01,-7.414593436203861798e-02
8.869716698172550040e-02,2.036629854494407532e-01,-7.422467042602193255e-02
8.864822679863269828e-02,2.036764892790727810e-01,-7.430333680762744863e-02
8.859923114809577227e-02,2.036899933719762967e-01,-7.438193343967118565e-02
8.855018006671816488e-02,2.037034977091945476e-01,-7.446046025501644461e-02
8.850107359115540195e-02,2.037170022717704754e-01,-7.453891718657379428e-02
8.845191175811516204e-02,2.037305070407467722e-01,-7.461730416730101567e-02
8.840269460435731808e-02,2.037440119971658248e-01,-7.469562113020317140e-02
8.835342216669384019e-02,2.037575171220697701e-01,-7.477386800833257796e-02
8.830409448198883737e-02,2.037710223965004397e-01,-7.485204473478881959e-02
8.825471158715859910e-02,2.037845278014994432e-01,-7.493015124271873439e-02
8.820527351916934711e-02,2.037980333181156622e-01,-7.500818746533047254e-02
8.815578031501027090e-02,2.038115389275116929e-01,-7.508615333608575915e-02
8.810623201175185604e-02,2.038250446107681968e-01,-7.516404878833310432e-02
8.805662864652910593e-02,2.038385503489247297e-01,-7.524187375539205525e-02
8.800697025652839955e-02,2.038520561230233452e-01,-7.531962817063460325e-02
8.795725687898760248e-02,2.038655619141084008e-01,-7.539731196748505893e-02
8.790748855119594196e-02,2.038790677032266685e-01,-7.547492507942019091e-02
8.785766531049417349e-02,2.038925734714272520e-01,-7.555246743996911485e-02
8.780778719427440038e-02,2.039060791997616418e-01,-7.562993898271333504e-02
8.775785423998019863e-02,2.039195848692837709e-01,-7.570733964128679994e-02
8.770786648510660310e-02,2.039330904610498207e-01,-7.578466934937580501e-02
8.765782396720003811e-02,2.039465959561184982e-01,-7.586192804071903439e-02
8.760772672385834514e-02,2.039601013355507308e-01,-7.593911564910756085e-02
8.755757479273090782e-02,2.039736065804099718e-01,-7.601623210838488742e-02
8.750736821151840206e-02,2.039871116717619226e-01,-7.609327735244689195e-02
8.745710701797303199e-02,2.040006165906747548e-01,-7.617025131524184089e-02
8.740679124989840509e-02,2.040141213182189717e-01,-7.624715393077036163e-02
8.735642094514957379e-02,2.040276258354674355e-01,-7.632398513308552568e-02
8.730599614163300770e-02,2.040411301234953956e-01,-7.640074485629275158e-02
8.725551687730662143e-02,2.040546341633805716e-01,-7.647743303454988817e-02
8.720498319017977451e-02,2.040681379362029035e-01,-7.655404960206714515e-02
8.715439511831321595e-02,2.040816414230447740e-01,-7.663059449310713478e-02
8.710375269981919522e-02,2.040951446049909801e-01,-7.670706764198488570e-02
8.705305597286133734e-02,2.041086474631286785e-01,-7.678346898306775969e-02
8.700230497565474008e-02,2.041221499785473015e-01,-7.685979845077559047e-02
8.695149974646591839e-02,2.041356521323388074e-01,-7.693605597958051712e-02
8.690064032361281832e-02,2.041491539055974858e-01,-7.701224150400713675e-02
8.684972674546481697e-02,2.041626552794199023e-01,-7.708835495863239351e-02
8.679875905044275031e-02,2.041761562349051484e-01,-7.716439627808566182e-02
8.674773727701885762e-02,2.041896567531545914e-01,-7.724036539704867699e-02
8.669666146371683701e-02,2.042031568152719578e-01,-7.731626225025557686e-02
8.664553164911180383e-02,2.042166564023634723e-01,-7.739208677249291568e-02
8.659434787183030446e-02,2.042301554955375797e-01,-7.746783889859959471e-02
8.654311017055033028e-02,2.042436540759052233e-01,-7.754351856346691774e-02
8.649181858400131762e-02,2.042571521245796773e-01,-7.761912570203863271e-02
8.644047315096410611e-02,2.042706496226765756e-01,-7.769466024931079295e-02
8.638907391027099425e-02,2.042841465513139387e-01,-7.777012214033192372e-02
8.633762090080571161e-02,2.042976428916122023e-01,-7.784551131020286951e-02
8.628611416150340496e-02,2.043111386246940775e-01,-7.792082769407693288e-02
8.623455373135066604e-02,2.043246337316847738e-01,-7.799607122715977725e-02
8.618293964938551766e-02,2.043381281937117766e-01,-7.807124184470944084e-02
8.613127195469745534e-02,2.043516219919050136e-01,-7.814633948203639213e-02
8.607955068642732244e-02,2.043651151073967720e-01,-7.822136407450344664e-02
8.602777588376749052e-02,2.043786075213217257e-01,-7.829631555752585015e-02
8.597594758596169284e-02,2.043920992148168247e-01,-7.837119386657125097e-02
8.592406583230514927e-02,2.044055901690215449e-01,-7.844599893715961669e-02
8.587213066214446910e-02,2.044190803650776378e-01,-7.852073070486338680e-02
8.582014211487770661e-02,2.044325697841292977e-01,-7.859538910530734779e-02
8.576810022995440264e-02,2.044460584073229947e-01,-7.866997407416870258e-02
8.571600504687544586e-02,2.044595462158076971e-01,-7.874448554717701498e-02
8.566385660519322542e-02,2.044730331907346765e-01,-7.881892346011427908e-02
8.561165494451153379e-02,2.044865193132575920e-01,-7.889328774881483597e-02
8.555940010448560840e-02,2.045000045645324616e-01,-7.896757834916545704e-02
8.550709212482211774e-02,2.045134889257177180e-01,-7.904179519710530233e-02
8.545473104527916142e-02,2.045269723779741255e-01,-7.911593822862589276e-02
8.540231690566628397e-02,2.045404549024648633e-01,-7.919000737977117954e-02
8.534984974584443329e-02,2.045539364803554971e-01,-7.926400258663746090e-02
8.529732960572602996e-02,2.045674170928139246e-01,-7.933792378537346535e-02
8.524475652527491176e-02,2.045808967210103746e-01,-7.941177091218031003e-02
8.519213054450634759e-02,2.045943753461176295e-01,-7.948554390331150077e-02
8.513945170348702352e-02,2.046078529493106368e-01,-7.955924269507290425e-02
8.508672004233512609e-02,2.046213295117668696e-01,-7.963286722382280358e-02
8.503393560121932926e-02,2.046348050146681308e-01,-7.970641742597570079e-02
8.498109842032185168e-02,2.046482794392947557e-01,-7.977989323817348544e-02
8.492820853990201702e-02,2.046617527668831704e-01,-7.985329459701638599e-02
8.487526600029374202e-02,2.046752249786195910e-01,-7.992662143905822358e-02
8.482227084188130595e-02,2.046886960556952018e-01,-7.999987370091013461e-02
8.476922310509941993e-02,2.047021659793059889e-01,-8.007305131924062624e-02
8.471612283043312985e-02,2.047156347306530455e-01,-8.014615423077560419e-02
8.466297005841792733e-02,2.047291022909423497e-01,-8.021918237229830329e-02
8.460976482963965262e-02,2.047425686413847923e-01,-8.029213568064934303e-02
8.455650718473455008e-02,2.047560337631962046e-01,-8.036501409272675533e-02
8.450319716438924045e-02,2.047694976375973863e-01,-8.043781754548590124e-02
8.444983480934073472e-02,2.047829602458140774e-01,-8.051054597593951256e-02
8.439642016037644801e-02,2.047964215690769585e-01,-8.058319932115771966e-02
8.434295325833417178e-02,2.048098815886216784e-01,-8.065577751826799591e-02
8.428943414410207391e-02,2.048233402856887153e-01,-8.072828050445518544e-02
8.423586285861874023e-02,2.048367976415236269e-01,-8.080070821696153094e-02
8.418223944287309135e-02,2.048502536373768834e-01,-8.087306059308663198e-02
8.412856393790449361e-02,2.048637082545038401e-01,-8.094533757018743114e-02
8.407483638480267585e-02,2.048771614741648206e-01,-8.101753908567828344e-02
8.402105682470774328e-02,2.048906132776251166e-01,-8.108966507703091464e-02
8.396722529881023300e-02,2.049040636461549048e-01,-8.116171548177437967e-02
8.391334184835100296e-02,2.049175125610294135e-01,-8.123369023749513196e-02
8.385940651462135687e-02,2.049309600035286449e-01,-8.130558928183700962e-02
8.380541933896296092e-02,2.049444059549377084e-01,-8.137741255250119377e-02
8.375138036276787157e-02,2.049578503965465703e-01,-8.144915998724625017e-02
8.369728962747853551e-02,2.049712933096501100e-01,-8.152083152388812926e-02
8.364314717458776194e-02,2.049847346755482580e-01,-8.159242710030011059e-02
8.358895304563880579e-02,2.049981744755458302e-01,-8.166394665441288614e-02
8.353470728222525676e-02,2.050116126909525271e-01,-8.173539012421450478e-02
